step,seed1,seed2,seed3,seed4,seed5
511000,0.46,0.53,0.5,0.48,0.74
512000,0.47,0.49,0.5,0.46,0.69
513000,0.49,0.51,0.53,0.48,0.69
514000,0.48,0.52,0.52,0.43,0.71
515000,0.52,0.52,0.51,0.45,0.7
516000,0.49,0.55,0.49,0.46,0.71
517000,0.48,0.53,0.43,0.49,0.62
518000,0.46,0.54,0.45,0.5,0.57
519000,0.45,0.53,0.47,0.53,0.63
520000,0.45,0.54,0.43,0.53,0.63
521000,0.41,0.53,0.45,0.54,0.61
522000,0.42,0.53,0.45,0.55,0.64
523000,0.43,0.54,0.42,0.56,0.62
524000,0.42,0.55,0.37,0.56,0.67
525000,0.44,0.49,0.4,0.59,0.68
526000,0.44,0.48,0.41,0.59,0.71
527000,0.46,0.48,0.45,0.59,0.69
528000,0.47,0.47,0.46,0.6,0.72
529000,0.47,0.45,0.46,0.6,0.78
530000,0.43,0.44,0.48,0.61,0.81
531000,0.46,0.44,0.47,0.64,0.87
532000,0.48,0.44,0.46,0.66,0.92
533000,0.47,0.48,0.45,0.65,0.96
534000,0.5,0.5,0.42,0.6,0.96
535000,0.51,0.46,0.43,0.57,0.91
536000,0.49,0.49,0.43,0.59,0.93
537000,0.5,0.5,0.43,0.61,0.88
538000,0.51,0.5,0.41,0.6,0.97
539000,0.49,0.51,0.45,0.64,0.97
540000,0.49,0.5,0.45,0.65,0.96
541000,0.47,0.51,0.45,0.68,1.01
542000,0.49,0.55,0.47,0.7,1.0
543000,0.51,0.54,0.46,0.69,0.97
544000,0.51,0.57,0.46,0.71,0.98
545000,0.52,0.56,0.46,0.71,0.95
546000,0.52,0.62,0.52,0.71,0.88
547000,0.5,0.62,0.55,0.69,0.88
548000,0.5,0.61,0.55,0.7,0.86
549000,0.49,0.64,0.58,0.72,0.87
550000,0.49,0.66,0.57,0.72,0.9
551000,0.49,0.62,0.59,0.71,0.89
552000,0.49,0.64,0.64,0.7,0.98
553000,0.47,0.61,0.63,0.71,0.89
554000,0.45,0.64,0.69,0.7,0.88
555000,0.44,0.61,0.72,0.7,0.86
556000,0.44,0.63,0.72,0.68,0.82
557000,0.47,0.61,0.74,0.67,0.85
558000,0.43,0.64,0.75,0.68,0.81
559000,0.44,0.66,0.72,0.65,0.82
560000,0.46,0.62,0.72,0.68,0.83
561000,0.47,0.6,0.77,0.68,0.85
562000,0.47,0.64,0.74,0.69,0.89
563000,0.47,0.62,0.67,0.68,0.85
564000,0.46,0.61,0.61,0.67,0.77
565000,0.47,0.61,0.64,0.65,0.74
566000,0.48,0.62,0.68,0.7,0.68
567000,0.51,0.6,0.66,0.69,0.72
568000,0.51,0.61,0.66,0.68,0.71
569000,0.51,0.59,0.62,0.68,0.73
570000,0.54,0.59,0.61,0.67,0.72
571000,0.54,0.57,0.58,0.68,0.76
572000,0.53,0.55,0.58,0.68,0.79
573000,0.55,0.53,0.58,0.7,0.77
574000,0.56,0.54,0.59,0.71,0.81
575000,0.54,0.53,0.6,0.7,0.78
576000,0.52,0.5,0.65,0.75,0.76
577000,0.5,0.51,0.6,0.77,0.74
578000,0.48,0.53,0.6,0.74,0.72
579000,0.47,0.52,0.58,0.75,0.74
580000,0.47,0.49,0.59,0.72,0.81
581000,0.49,0.49,0.62,0.74,0.82
582000,0.49,0.46,0.61,0.73,0.85
583000,0.54,0.45,0.58,0.7,0.82
584000,0.53,0.45,0.57,0.7,0.81
585000,0.54,0.42,0.57,0.68,0.83
586000,0.54,0.44,0.61,0.68,0.81
587000,0.53,0.48,0.61,0.69,0.78
588000,0.54,0.51,0.63,0.68,0.78
589000,0.55,0.55,0.65,0.67,0.77
590000,0.55,0.58,0.67,0.67,0.8
591000,0.56,0.59,0.65,0.64,0.79
592000,0.56,0.58,0.66,0.61,0.8
593000,0.56,0.58,0.67,0.52,0.85
594000,0.5,0.59,0.58,0.49,0.87
595000,0.49,0.56,0.59,0.47,0.86
596000,0.48,0.59,0.63,0.46,0.83
597000,0.48,0.56,0.65,0.49,0.87
598000,0.48,0.56,0.65,0.5,0.88
599000,0.48,0.6,0.65,0.46,0.86
600000,0.46,0.57,0.67,0.48,0.86
601000,0.41,0.55,0.62,0.48,0.84
602000,0.38,0.56,0.58,0.48,0.82
